phylum	class	order	family	genus	names_to_use	SporeType	SporeVolume	spore_length	spore_width	SporeArea	Q_ratio
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Mutatoderma	Mutatoderma mutatum	Mitospores	61.78465552059926	11.125	3.25	28.37250865273282	3.446428571428571
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Mutatoderma	Mutatoderma populneum	Mitospores	324.24945009707153	17.25	5.666666666666667	78.50709141626993	3.1710683518832927
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Nothocorticium	Nothocorticium patagonicum	Meiospores	904.7786842338603	27.0	8.0	169.64600329384882	3.375
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Phaeophlebia	Phaeophlebia strigoso-zonata	Meiospores	50.341840612211435	7.083333333333333	3.6666666666666665	20.45307717180855	1.9345238095238095
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Phaeophlebia	Phaeophlebia strigoso-zonata	Mitospores	18.543250637813752	6.0	2.4	11.427543277432871	2.4836601307189543
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Pulcherricium	Pulcherricium caeruleum	Meiospores	98.13795488577178	7.875	4.875	30.164198212983248	1.6157894736842104
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Punctularia	Punctularia atropurpurascens	Mitospores	108.31995485082672	7.35	5.1	30.4106168867492	1.4167073766487541
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Punctularia	Punctularia strigosozonata	Meiospores	50.341840612211435	7.083333333333333	3.6666666666666665	20.45307717180855	1.9345238095238095
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Punctularia	Punctularia strigosozonata	Mitospores	18.543250637813752	6.0	2.4	11.427543277432871	2.4836601307189543
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Punctularia	Punctularia tuberculosum	Mitospores	160.13123179352348	9.25	5.75	41.77336481570178	1.608695652173913
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia alni	Meiospores	277.1801018323494	17.5	5.5	75.5945732270044	3.1818181818181817
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia comedens	Meiospores	292.8689755616047	17.25	5.25	75.08733691314355	3.2869592281356987
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia coryli	Meiospores	316.7772592369708	20.0	5.5	86.39379797371932	3.6363636363636362
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia cystidiata	Meiospores	132.4050403794198	14.0	4.25	46.73119072214817	3.2941176470588234
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia macrospora	Meiospores	280.14170740682727	17.25	5.575	75.39822368615503	3.1036363636363635
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia megalospora	Meiospores	1325.359400733194	20.0	11.25	176.71458676442586	1.7777777777777777
Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Vuilleminia	Vuilleminia pseudocystidiata	Meiospores	142.41886696273727	17.0	4.0	53.40707511102649	4.25
Basidiomycota	Agaricomycetes	Corticiales	Not assigned	Dendrominia	Dendrominia burdsallii	Meiospores	2789.734276387736	37.0	12.0	348.71678454846705	3.0833333333333335
Basidiomycota	Agaricomycetes	Corticiales	Not assigned	Dendrominia	Dendrominia dryina	Meiospores	805.8185156457819	19.0	9.0	134.30308594096365	2.111111111111111
Basidiomycota	Agaricomycetes	Corticiales	Not assigned	Dendrominia	Dendrominia maculata	Meiospores	1081.493270998286	25.5	9.0	180.24887849971438	2.8333333333333335
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster coronatus	Mitospores	67.92875990301054	5.75	4.75	21.451187337792806	1.2105263157894737
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster fenestratus	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster fornicatum	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster fornicatus	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster javanicum	Meiospores	10.889218286270872	2.75	2.75	5.939573610693203	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster pseudolimbatus	Mitospores	54.380641584404565	5.75	4.25	19.193167618025143	1.3529411764705883
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geaster	Geaster xerophilus	Meiospores	77.95181491474793	5.3	5.3	22.061834409834322	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum aculeatum	Meiospores	127.83173232380342	6.25	6.25	30.679615757712824	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum albonigrum	Meiospores	42.398312679301824	4.325	4.325	14.695781384870505	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum caririense	Meiospores	87.11374629016697	5.5	5.5	23.75829444277281	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum coronatum	Mitospores	54.380641584404565	5.75	4.25	19.193167618025143	1.3529411764705883
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum echinulatum	Meiospores	44.6022381005655	4.4	4.4	15.205308443374602	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum entomophilum	Meiospores	27.61165418194154	3.75	3.75	11.044661672776616	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fenestratum	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fenestratus	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fimbriatum	Meiospores	17.97416421858535	3.25	3.25	8.295768100885548	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fimbriatum	Mitospores	31.293208072867078	4.25	3.75	12.517283229146832	1.1333333333333333
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fornicatum	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum fornicatus	Mitospores	49.65189014228243	5.25	4.25	17.524196520805564	1.2352941176470589
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum ishikawae	Meiospores	41.62976785149394	4.3	4.3	14.522012041218817	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum javanicum	Meiospores	10.889218286270872	2.75	2.75	5.939573610693203	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum lageniforme	Meiospores	43.697393966484675	4.35	4.35	14.929764587715994	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum lilloi	Meiospores	16.365537880253477	3.15	3.15	7.79311327631118	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum litchiforme	Meiospores	22.44929750377706	3.5	3.5	9.62112750161874	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum minimum	Mitospores	40.194387258038155	4.25	4.25	14.18625432636641	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum morganii	Meiospores	113.09733552923254	6.0	6.0	28.274333882308138	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum pleosporum	Meiospores	53.01437602932776	5.0	4.5	17.671458676442587	1.1111111111111112
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum pseudolimbatus	Mitospores	54.380641584404565	5.75	4.25	19.193167618025143	1.3529411764705883
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum pusillipilosum	Meiospores	107.53619293360302	5.9	5.9	27.339710067865177	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum quadrifidum	Meiospores	67.43304276221285	5.05	5.05	20.029616662043424	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum quadrifidum	Mitospores	67.92875990301054	5.75	4.75	21.451187337792806	1.2105263157894737
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum reticulatum	Meiospores	65.44984694978736	5.0	5.0	19.634954084936208	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum schmidelii	Meiospores	143.7933137486828	6.5	6.5	33.18307240354219	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Campestria	Meiospores	143.7933137486828	6.5	6.5	33.18307240354219	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Corollina	Meiospores	40.194387258038155	4.25	4.25	14.18625432636641	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Elegantia	Meiospores	99.54103597975784	5.75	5.75	25.967226777328133	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Hariotia	Meiospores	33.510321638291124	4.0	4.0	12.566370614359172	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Hieronymia	Meiospores	113.09733552923254	6.0	6.0	28.274333882308138	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Pseudolimbata	Meiospores	113.09733552923254	6.0	6.0	28.274333882308138	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum sect. Schmidelia	Meiospores	87.11374629016697	5.5	5.5	23.75829444277281	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum senoretiae	Meiospores	56.11506252857393	4.75	4.75	17.720546061654925	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum subsect. Arenaria	Meiospores	33.510321638291124	4.0	4.0	12.566370614359172	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum subsect. Quadrifida	Meiospores	99.54103597975784	5.75	5.75	25.967226777328133	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum verrucoramulosum	Meiospores	33.92920065876976	4.05	4.0	12.723450247038661	1.0125
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum xerophilum	Meiospores	77.95181491474793	5.3	5.3	22.061834409834322	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum xerophilus	Meiospores	77.95181491474793	5.3	5.3	22.061834409834322	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Myriostoma	Myriostoma calongei	Meiospores	96.87833985629965	5.9	5.6	25.94955531865169	1.0535714285714286
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Myriostoma	Myriostoma coliforme	Meiospores	135.77335130284365	6.3	6.3	31.55729820530947	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Phialastrum	Phialastrum barbatum	Mitospores	265.07188014663876	9.0	7.5	53.01437602932776	1.2
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Radiigera	Radiigera tropica	Meiospores	28.730912014629848	3.8	3.8	11.341149479459153	1.0
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Sphaerobolus	Sphaerobolus ingoldii	Meiospores	154.12129959735927	8.75	5.8	39.8589567924205	1.5086206896551724
Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Sphaerobolus	Sphaerobolus stellatus	Meiospores	150.79644737231007	8.0	6.0	37.69911184307752	1.3333333333333333
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Boreostereum	Boreostereum radiatum	Meiospores	32.98672286269282	7.0	3.0	16.493361431346415	2.3333333333333335
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Boreostereum	Boreostereum radiatum	Mitospores	805.8185156457819	19.0	9.0	134.30308594096365	2.111111111111111
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Campylomyces	Campylomyces heimii	Meiospores	513.1268000863329	20.0	7.0	109.95574287564276	2.857142857142857
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Campylomyces	Campylomyces tabacinus	Meiospores	1272.345024703866	30.0	9.0	212.05750411731103	3.3333333333333335
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Chaetodermella	Chaetodermella luna	Meiospores	120.97483983820078	12.432500000000001	4.26	41.95616623823254	2.9144894894894895
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum abietinum	Meiospores	67.34789251133118	10.5	3.5	28.863382504856226	3.0
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum carbonarium	Meiospores	26.17993877991494	8.0	2.5	15.707963267948966	3.2
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum odoratum	Meiospores	77.3126317094363	10.5	3.75	30.925052683774528	2.8
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum odoratum	Mitospores	636.172512351933	15.0	9.0	106.02875205865551	1.6666666666666667
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum protractum	Meiospores	92.1533845053006	11.0	4.0	34.55751918948772	2.75
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum sepiarium	Meiospores	73.74384790480525	10.3375	3.658333333333333	29.86705590783121	2.8296130952380953
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum sepiarium	Mitospores	307.8760800517997	12.0	7.0	65.97344572538566	1.7142857142857142
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum striatum	Meiospores	37.69911184307752	8.0	3.0	18.84955592153876	2.6666666666666665
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum subferrugineum	Meiospores	43.29603368837293	8.983333333333334	3.033333333333333	21.399481958702474	2.9635416666666665
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum	Meiospores	69.94952392758523	9.5	3.75	27.979809571034096	2.533333333333333
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum	Mitospores	641.4739499548658	18.0	8.25	116.63162726452107	2.1818181818181817
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Griseoporia	Griseoporia taiwanense	Meiospores	25.342180738957666	6.4	2.75	13.823007675795091	2.3272727272727276
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Griseoporia	Griseoporia taiwanensis	Meiospores	25.342180738957666	6.4	2.75	13.823007675795091	2.3272727272727276
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Mycothele	Mycothele disciformis	Meiospores	360.2359576116296	10.75	8.0	67.54424205218055	1.34375
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Osmoporus	Osmoporus mexicanus	Meiospores	79.15340865489908	10.75	3.75	31.661363461959635	2.8666666666666667
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Osmoporus	Osmoporus odoratus subsp. americanus	Mitospores	636.172512351933	15.0	9.0	106.02875205865551	1.6666666666666667
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Sesia	Sesia aurea	Meiospores	4.294164458375549	4.5	1.35	4.771293842639499	3.333333333333333
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps abietina	Meiospores	103.03933029922398	10.35	4.3125	35.37236978401258	2.391830065359477
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps abietina	Mitospores	680.1957156565338	13.25	9.875	103.03442156070275	1.3384615384615386
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps ambigua	Meiospores	143.8914885191075	15.25	4.25	50.75635630956009	3.611111111111111
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps australiensis	Meiospores	420.31891711153435	19.0	6.5	96.99667317958486	2.923076923076923
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps berkeleyana	Mitospores	549.7787143782137	10.5	10.0	82.46680715673207	1.05
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps berkeleyi	Mitospores	549.7787143782137	10.5	10.0	82.46680715673207	1.05
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps berkleyi	Mitospores	549.7787143782137	10.5	10.0	82.46680715673207	1.05
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps fasciculata	Meiospores	59.971694760090145	9.35	3.5	25.702154897181497	2.6714285714285713
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps fimbriata	Mitospores	501.1003907093094	12.5	8.75	85.9029241215959	1.4285714285714286
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps nakasoneae	Meiospores	428.93211697012646	20.0	6.4	100.53096491487338	3.125
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps pini	Meiospores	221.74408146587956	14.0	5.5	60.47565858160352	2.5454545454545454
Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Veluticeps	Veluticeps setosa	Meiospores	74.22012644105885	7.0	4.5	24.740042147019622	1.5555555555555556
Basidiomycota	Agaricomycetes	Gloeophyllales	Not assigned	Pileodon	Pileodon megaspora	Meiospores	770.1156241346729	27.0	7.375	156.49058405694157	3.659770114942529
Basidiomycota	Agaricomycetes	Gloeophyllales	Not assigned	Pileodon	Pileodon megasporus	Meiospores	770.1156241346729	27.0	7.375	156.49058405694157	3.659770114942529
Basidiomycota	Agaricomycetes	Gloeophyllales	Not assigned	Pileodon	Pileodon philippinensis	Meiospores	1911.1355309337907	36.5	10.0	286.67032964006864	3.65
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia dacostae	Meiospores	75.39822368615503	9.0	4.0	28.274333882308138	2.25
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia fricta	Meiospores	71.790300873048	9.75	3.75	28.716120349219203	2.6
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia fuliginosa	Meiospores	74.22012644105885	7.0	4.5	24.740042147019622	1.5555555555555556
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia hololeuca	Meiospores	41.8879020478639	5.0	4.0	15.707963267948966	1.25
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia informis	Meiospores	58.31581363226053	5.5	4.5	19.438604544086846	1.2222222222222223
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Beenakia	Beenakia subglobospora	Meiospores	24.88730430265664	4.5	3.25	11.486448139687681	1.3846153846153846
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Clavariadelphus	Clavariadelphus americanus	Meiospores	340.926965581119	10.85	7.516666666666667	63.820800259207154	1.5443322109988777
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Clavariadelphus	Clavariadelphus caespitosus	Meiospores	291.7944145202292	10.95	7.0125	59.808561016567815	1.6449915824915826
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Clavariadelphus	Clavariadelphus flavidus	Meiospores	242.71438259819348	10.52	6.47	53.28494569661818	1.7115238095238094
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Clavariadelphus	Clavariadelphus occidentalis	Meiospores	210.987399119682	10.95	6.0	52.012993370996014	1.8214478114478114
Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae	Clavariadelphus	Clavariadelphus pallidoincarnatus	Meiospores	193.20794819577227	10.25	6.0	48.30198704894307	1.7083333333333333
